,0
2575,1.3861148847016058
2576,1.4164063544826935
2577,1.4034412555140667
2578,1.3644375556056234
2579,0.8362566780149567
2580,1.3603006699871387
2581,1.482622843936505
2582,1.4476470214263162
2583,1.363666008081951
2584,1.4029691029832856
2585,1.2036879995463754
2586,1.4799045336687673
2587,1.5603149180661553
2588,1.4235694504269194
2589,1.1964315905000573
2590,1.3500978825846561
2591,1.3277929535791755
2592,1.366430919764934
2593,1.3943861113494052
2594,1.4648493128353581
2595,1.3583591342120187
2596,1.3742624119607623
2597,1.4087015483364054
2598,1.3129840061456854
2599,1.3246623381882094
2600,1.3690810261420754
2601,1.4687902527489183
2602,1.6058215989256301
2603,1.2064980511701755
2604,1.432417414903487
2605,1.4964080781949178
2606,1.446597566991292
2607,1.2920617138688804
2608,1.2461816912495856
2609,1.262141149494519
2610,1.4005953530253092
2611,1.2222361027530741
2612,1.2330677143101054
2613,1.1382615656862907
2614,1.4255047890723402
2615,1.4893492048068802
2616,1.379371190880065
2617,1.4589160855313312
2618,1.3628267214198724
2619,1.5019596833619662
2620,1.4078027364642065
2621,1.3526264570161552
2622,1.3488757679528054
2623,1.2763227391403895
2624,1.4603671493884933
2625,1.3203236597308239
2626,1.4252420272287079
2627,1.4150281870118013
2628,1.429353857077743
2629,1.4605050442174319
2630,1.5631716008599221
2631,1.4539440064365206
2632,1.3103500603015572
2633,1.4396231375458464
2634,1.351457452168801
2635,1.6632169116252615
2636,1.4257460697169555
2637,1.3357684395160043
2638,1.4462185823030755
2639,1.3959073609729769
2640,1.2781124813005527
2641,1.3936256294696676
2642,1.4118578090487266
2643,1.3790362394495002
2644,1.35205938073262
2645,1.552589063419557
2646,1.425252973556807
2647,1.3760227732132468
2648,1.3981903073919888
2649,1.3756142924764414
2650,1.3910930460259034
2651,1.2684397821367654
2652,1.6101201957991353
2653,1.5868894507261606
2654,1.4763710492973463
2655,1.3544599193740852
2656,1.431761166209053
2657,1.352758119868076
2658,1.468010341767
2659,1.5070502906349754
2660,1.5383036802092713
2661,1.3908921886539805
2662,1.4455836161421876
2663,1.518337956893717
2664,1.4533560182882885
2665,1.3912392428205425
2666,1.5174227902723967
2667,1.343385165732244
2668,1.471265996639232
2669,1.4031603701845172
2670,1.371483025208295
2671,1.3719313293631026
2672,1.3794898966648614
2673,1.397189136365911
2674,1.39574445131873
2675,1.5977510962615706
2676,1.436605101546098
2677,1.265200414836057
2678,1.2569473547183885
2679,1.3639513154251908
2680,1.3393437030828708
2681,1.3917824685201858
2682,1.4141059330208285
2683,1.4460733549775027
2684,1.450328655044624
2685,0.8429766411810283
2686,1.2357242670128754
2687,1.2435254382241296
2688,1.4235255718013031
2689,1.302880891527443
2690,1.3722601696955274
2691,1.409325231175707
2692,1.396621174873282
2693,1.4278765368434474
2694,1.38493172055259
2695,1.25180725963181
2696,1.3869218452065386
2697,1.590117257613585
2698,1.4255809545826779
2699,1.2769815335382078
2700,1.3025295352228943
2701,1.3445781793320384
2702,1.35895938756988
2703,1.379711231215064
2704,1.518717619286025
2705,1.3627463138401896
2706,1.3344389949269508
2707,1.3978402234344771
2708,1.5206970016592207
2709,1.3524996121448967
2710,1.5216867409343986
2711,1.2939963543858684
2712,1.772408690806806
2713,1.4660195290425444
2714,1.4347549581214172
2715,1.5435979954133967
2716,1.4015450051190437
2717,1.5433986527443393
2718,1.3330943352103148
2719,1.4757687100080124
2720,1.5037424076206602
2721,1.3123479575952843
2722,1.343552449952084
2723,1.4561782911941155
2724,1.3494700295930548
2725,1.3387767111636608
2726,1.4720849167598624
2727,1.4059054793191785
2728,1.312726065968053
2729,1.4784493403227337
2730,1.4557430194892789
2731,1.3598145522997414
2732,1.2143077144278136
2733,1.3196559615862289
2734,1.3688792055014436
2735,1.5098799921808823
2736,1.3916236960913466
2737,1.4417371263053784
2738,1.4816595197929558
2739,1.4035722540159283
2740,1.3218251442912439
2741,1.266234887741381
2742,1.4270625135206336
2743,1.3859163283774727
2744,1.3597080189181587
2745,1.3400449805678867
2746,1.3775166352912094
2747,1.3761266817709605
2748,1.4186262763205124
2749,1.344959915497977
2750,1.4079483596064497
2751,1.5139616340483688
2752,1.37219812099924
2753,1.5162458618341565
2754,1.4679078891457036
2755,1.4375706233350791
2756,1.2627009381111343
2757,1.4588706631739627
2758,1.370290187824467
2759,1.381704400173812
2760,1.3649132902028447
2761,1.3852838002614694
2762,1.4536799299023575
2763,1.331065771698625
2764,1.5200492848928486
2765,1.4446376602238404
2766,1.4116143004330346
2767,1.5749397953643798
2768,1.391509241909672
2769,1.4860045549442347
2770,1.3527059750761634
2771,1.2379110868494392
2772,1.4657241351517578
2773,1.4214478372729844
2774,1.4558221986503745
2775,1.3976998615300644
2776,1.5806503949924773
2777,1.2338861127895318
2778,1.3532435637967812
2779,1.5557357308083855
2780,1.422111436156395
2781,1.2762166076988053
2782,1.3132153124684098
2783,1.3518364262398945
2784,1.3873737332447404
2785,1.4617644634132105
2786,1.4469328064565297
2787,1.289249662337747
2788,1.5516226658668357
2789,1.52042456665916
2790,1.4044972826446667
2791,1.2606844527394134
2792,1.4409188669500614
2793,1.446453399732705
2794,1.2774039190846969
2795,1.3510448275870193
2796,1.3841521256625937
2797,1.4173589768574761
2798,1.547959543568471
2799,1.3377844551798659
2800,1.4187621702563529
2801,1.424738565221682
2802,1.276118451903208
2803,1.312594480125078
2804,1.410539791894883
2805,1.37891864459261
2806,1.4064124232884945
2807,1.4019250199184867
2808,1.512967917177074
2809,1.4091905067307542
2810,1.3127896477576386
2811,1.3425676393586097
2812,1.497292340688243
2813,1.3504333403163835
2814,1.4297585435053852
2815,1.3098171034585786
2816,1.4819992685268946
2817,1.3673853350708383
2818,1.2931563328499578
2819,1.3760869297973208
2820,1.3689224305267893
2821,1.4170485662633796
2822,1.4094926791694027
2823,1.3919021099735684
2824,1.465031556622294
2825,1.4970654646230188
2826,1.5920681413854283
2827,1.4057085154826776
2828,1.6591103382481716
2829,1.330683146828211
2830,1.4799988525351742
2831,1.5039029164082391
2832,1.229546696128875
2833,1.3849028038758837
2834,1.524356534415703
2835,1.263321408442059
2836,1.4424799682704323
2837,1.485497183690981
2838,1.3296988571255097
2839,1.618597183251715
2840,1.1361111191497768
2841,1.564205350548815
2842,1.247172268401476
2843,1.6157168417244807
2844,1.458671182008899
2845,1.2749053551104992
2846,1.1957955583171602
2847,1.401360896953011
2848,1.218225123199576
2849,1.4894483492749615
2850,1.5319536655975539
2851,1.3434675806400278
2852,1.3635238838636028
2853,1.3459617845517797
2854,1.3401023017547664
2855,1.447144518257131
2856,1.4118331701784241
2857,1.4310409028819366
2858,1.248076722044134
2859,1.4478644708365314
2860,1.4622213538227726
2861,1.3711713575631694
2862,1.4456993528432847
2863,1.5545264127399983
2864,1.4107555250406987
2865,1.4415316957046207
2866,1.5532506495393799
2867,1.3613434761645722
2868,1.535731307676832
2869,1.5662472000530705
2870,1.2101581418468752
2871,1.420298777241253
2872,1.3269518303366181
2873,1.3086907890015333
2874,1.4992959024331773
2875,1.4291365116275567
2876,1.469099157776686
2877,1.4386959755269237
2878,1.494422050117233
2879,1.3576147450605152
2880,1.3586076207333173
2881,1.4668670132952784
2882,1.3540736121751842
2883,1.26697432582729
2884,1.3524857637399113
2885,1.543121537890094
2886,1.5226087231331478
2887,1.4128125892536678
2888,1.4922342875611374
2889,1.3382915656690182
2890,1.3260447495008687
2891,1.3866971313285552
2892,1.5290956710261934
2893,1.3533078910498944
2894,1.304534975525197
2895,1.4192487829734637
2896,1.3202973318009086
2897,1.3526443830333164
2898,1.351194498801891
2899,1.4284876753257836
2900,1.4862121625838398
2901,1.4906653608713112
2902,1.3446397621698394
2903,1.3592357420955745
2904,1.385892276998615
2905,1.5177127751174668
2906,1.4037931627611804
2907,1.3357450084030997
2908,1.513906104651727
2909,1.302598309273307
2910,1.4731056000438936
2911,1.3595695734320967
2912,1.4320536616379198
2913,1.3393680515069162
2914,1.388021999960267
2915,1.4582179587859394
2916,1.4106381794679406
2917,1.5242163266654425
2918,1.5526829276468437
2919,1.3617817129706584
2920,1.3625939412058459
2921,1.3620220558883889
2922,1.7119198644958813
2923,1.2650716360237335
2924,1.346190445467914
2925,1.257570186226708
2926,1.4109297534897056
2927,1.3696204029569983
2928,1.3703979110871098
2929,1.3393989337652348
2930,1.3608213677879044
2931,1.4494477835545745
2932,1.3233417201006341
2933,1.3368231961767585
2934,1.3480467537349328
2935,1.3722396528711873
2936,1.3258551865750139
2937,1.3124330922756853
2938,1.4309517087941093
2939,1.3178349195585968
2940,1.2846904958395224
2941,1.2697999646711087
2942,1.420170938336252
2943,1.10159718529589
2944,1.5142394251832163
2945,1.415457727544197
2946,1.38899103839215
2947,1.3086114450874076
2948,1.358412407804959
2949,1.3605458877399854
2950,1.4470251985287388
2951,1.2416355782604451
2952,1.2314662025030922
2953,1.2747612888130344
2954,1.3242877782258353
2955,1.3182939693248759
2956,1.3270584266175025
2957,1.3144375665157166
2958,1.513013392428617
2959,1.6715850563513674
2960,1.316828447308282
2961,1.8550627041892538
2962,1.3665025729566596
2963,1.2729862786570771
2964,1.2215013347308876
2965,1.3655826412125616
2966,1.3714214836823049
2967,1.4069805298582774
2968,1.3651388901357449
2969,1.4231637803339203
2970,1.3601623093691866
2971,1.2582854728477375
2972,1.5229137838899443
2973,1.493238800195043
2974,1.4907569774532086
2975,1.2949310671465597
2976,1.384637648514029
2977,1.4178171436651879
2978,1.4739319274159626
2979,1.3962539349055623
2980,1.4097381269421783
2981,1.3822933716088548
2982,1.142717728989971
2983,1.3498559803889532
2984,1.4506867444393965
2985,1.436206030614021
2986,1.413625227528624
2987,1.278423967358366
2988,1.4668710221024897
2989,1.4031634556857524
2990,1.5237028080442985
2991,1.311493018435435
2992,1.380062330378086
2993,1.2676504581593613
2994,1.2681409635854943
2995,1.3574000195758482
2996,1.2108504958556168
2997,1.3278427642594284
2998,1.3729065164578345
2999,1.4474482608659431
3000,1.5370135796709747
3001,1.4436217012982127
3002,1.3084944689447267
3003,1.2707281189551392
3004,1.416533130976645
3005,1.4036168617799616
3006,1.4241978661357335
3007,1.396614327050846
3008,1.3782813789161041
3009,1.1971700812078183
3010,1.3331524587397627
3011,1.2727480554721726
3012,1.4171263684330502
3013,1.343719573345169
3014,1.3678903357102583
3015,1.445460793075095
3016,1.3719938818988089
3017,1.3343754797645582
3018,1.3929257558824915
3019,1.3137037794445754
3020,1.3032298457227667
3021,1.369765599787503
3022,1.2983597189145788
3023,1.472307956335219
3024,1.4413910305309916
3025,1.3415680957415106
3026,1.404270900045853
3027,1.3090172259757733
3028,1.4029508973734952
3029,1.4650655836779016
3030,1.2493119568685134
3031,1.3458299466112529
3032,1.4639309741678779
3033,1.4231910946432411
3034,1.3803184016247358
3035,1.377631663718151
3036,1.4320199975079433
3037,1.4616280145423601
3038,1.3494416289206779
3039,1.4386040046007835
3040,1.5185127359021549
3041,1.4284966388065938
3042,1.3142454173852764
3043,1.3836105749691252
3044,1.4356123307812778
3045,1.4305545233269448
3046,1.3934711382873957
3047,1.33679786056212
3048,1.265606867518618
3049,1.5417975167658586
3050,1.4052782864059947
3051,1.3589570777509767
3052,1.287227519370843
3053,1.3409685016939605
3054,1.425003701587809
3055,1.3707006838555933
3056,1.328697972671332
3057,1.433914857613411
3058,1.344678629663093
3059,1.4198364515239712
3060,1.3971512218382414
3061,1.3774401787230648
3062,1.3023864547531936
3063,1.4405755008310703
3064,1.4170403016917787
3065,1.1745326423288656
3066,1.4481884020919131
3067,1.4349249489205185
3068,1.3365919063456793
3069,1.440339243216901
3070,1.2334854159055106
3071,1.4729806704305415
3072,1.3519857078920885
3073,1.436970312747701
3074,1.4529388358785835
3075,1.2473783101762956
3076,1.436653306849849
3077,1.5153080071359912
3078,1.2649149281600927
3079,1.5674189818512265
3080,1.3624359171361125
3081,1.372021773511505
3082,1.4464577504524108
3083,1.3436266689725147
3084,1.3907943655318311
3085,1.3693706086027
3086,1.4926356824398075
3087,1.440207693959529
3088,1.6142173097221528
3089,1.5688307731352387
3090,1.2254139050505262
3091,1.4077619897562845
3092,1.4259635248723772
3093,1.3112166394406228
3094,1.3438621086798141
3095,1.2083630169078357
3096,1.5358270233397335
3097,1.516737635894551
3098,1.3137284643192382
3099,1.4127948370036392
3100,1.3224318365460797
3101,1.365109792836328
3102,1.4681834965656357
3103,1.248085929634005
3104,1.3681203170679939
3105,1.1835015352999123
3106,1.305289489762039
3107,1.35228659905266
3108,1.45323213318505
3109,1.4285528457766974
3110,1.4535820232713244
3111,1.4042718652302997
3112,1.3088617524772408
3113,1.233077377208571
3114,1.4522487596213522
3115,1.3547542818546983
3116,1.4293666509921927
3117,1.4414079501080317
3118,1.454344620296976
3119,1.3320899292374357
3120,1.4870692435963542
3121,1.393049056159523
3122,1.6128789267800758
3123,1.510255179438801
3124,1.260542426360047
3125,1.270362884802
3126,1.2534334893482146
3127,1.4736401317259016
3128,1.4424167361733973
3129,1.4697121888126343
3130,1.432007413020906
3131,1.4035511546866455
3132,1.4113149109390384
3133,1.3880814639775405
3134,1.3406045259386792
3135,1.3348393495009683
3136,1.393496948488226
3137,1.4400931184410095
3138,1.2767755563454526
3139,1.4348186035607902
3140,1.420870202307375
3141,1.4114916856065078
3142,1.40860873440488
3143,1.4088051953745975
3144,1.4467045225348472
3145,1.359216598255345
3146,1.452210050984472
3147,1.4134150222796462
3148,1.438760116592282
3149,1.4078652611511517
3150,1.3668421354434117
3151,1.4268761221805122
3152,1.277024768943497
3153,1.3936281249153275
3154,1.4488214231739787
3155,1.4730539500713353
3156,1.2806338055888935
3157,1.373394585380898
3158,1.3469025463630946
3159,1.2648900978014783
3160,1.3443060885630693
3161,1.3146647514590306
3162,1.3464823517014153
3163,1.3398972938692515
3164,1.3980255126810859
3165,1.2458464663867819
3166,1.422985993766471
3167,1.2650734563005335
3168,1.2884656631018636
3169,1.3760194365502956
3170,1.278916925234191
3171,1.3789438277295065
3172,1.3018630040443664
3173,1.4641114926863796
3174,1.1715342103264557
3175,1.2297350758625254
3176,1.2647560474423516
3177,1.5529042266065967
3178,1.4153276718223582
3179,1.5327727640895032
3180,1.4116932206413728
3181,1.4949215813168948
3182,1.4909404067552559
3183,1.3704937821889402
3184,1.5780881963578213
3185,1.3880870385704882
3186,1.418138175842056
3187,1.3366842983264973
3188,1.3709386803909285
3189,1.528982923563608
3190,1.4142290807959
3191,1.3695377209861463
3192,1.369095480292335
3193,1.4436737398645638
3194,1.3150512702749877
3195,1.521297167193641
3196,1.3671532205573451
3197,1.3554811779119378
3198,1.3322744413199548
3199,1.1714723150719455
3200,1.4900220225026697
3201,1.4008127711914393
3202,1.5337955839586797
3203,1.4690536033882555
3204,1.5389678372830458
3205,1.3841297849923366
3206,1.5006371718790519
3207,1.4097683845377667
3208,1.3624521936226481
3209,1.4679213743565103
3210,1.4447330678096169
3211,1.53111966241835
3212,1.4034952736758841
3213,1.310884946256272
3214,1.409717871351823
3215,1.4685669065182907
3216,1.2750903240509852
3217,1.3519902923872542
3218,1.371339433212971
3219,1.5089552731905125
3220,1.319279905866277
3221,1.3112641689820688
3222,1.3904000861849628
3223,1.4292848646350955
3224,1.400671758250143
3225,1.4169690105528845
3226,1.4810871336139932
3227,1.4361178814857067
3228,1.3966639712280564
3229,1.2387722637564604
3230,1.4477701180987566
3231,1.2132034981881816
3232,1.2805319900138652
3233,1.4063134480179424
3234,1.3820631139811181
3235,1.3712419876249768
3236,1.4609479937101544
3237,1.3622453370862557
3238,1.3899092698799693
3239,1.5596182914781338
3240,1.3433247611769368
3241,1.357653648070373
3242,1.3360824899094343
3243,1.256234558434282
3244,1.4093441225423247
3245,1.3755239898636396
3246,1.2978111354181792
3247,1.4267686299689253
3248,1.538627807056009
3249,1.3107354097532855
3250,1.3543315328644434
3251,1.3382879031827344
3252,1.5021397265729581
3253,1.4197484181942295
3254,1.4581636604298787
3255,1.5474077333572018
3256,1.3919369280948737
3257,1.4791216677286458
3258,1.429135667404023
3259,1.3072665500448357
3260,1.416214912291737
3261,1.461354262067443
3262,1.2345300254587293
3263,1.2263351002432157
3264,1.3505165747915076
3265,1.3214987302309487
3266,1.2458766300690942
3267,0.2431619658347628
3268,1.4292602589845718
3269,1.3547824450455364
3270,1.4869742931302814
3271,1.4132184072156506
3272,1.365710659444513
3273,1.4311243115018935
3274,1.4440059356086605
3275,1.456964432984068
3276,1.3321638767250341
3277,1.3220413181843396
3278,1.3828401069681606
3279,1.397209751510032
3280,1.3041730576177224
3281,1.3632483112339373
3282,1.333871457802438
3283,1.2818899904680408
3284,1.3271235630506875
3285,1.340119523143541
3286,1.3021244430978944
3287,1.406909755498552
3288,1.4197271819366202
3289,1.4060409091422814
3290,1.3625653243989508
3291,1.3118701094471463
3292,1.3319981205539722
3293,1.4249941550989698
3294,1.4399972298626376
3295,1.3632630787431577
3296,1.4773004719385636
3297,1.3924290912249875
3298,1.409244314554884
3299,1.3316793848927235
3300,1.3027734664499384
3301,1.2983273266731843
3302,1.287981154839374
3303,1.5175257927909203
3304,1.5041136632275616
3305,1.3896533472392807
3306,1.4491412217026176
3307,1.2644574880979824
3308,1.2512018838925707
3309,1.4239223339824476
3310,1.313737424931055
3311,1.4149138516999613
3312,1.3917967671937639
3313,1.2511414988227831
3314,1.3828070714276537
3315,1.3072302242098908
3316,1.3499639311502138
3317,1.58812052347548
3318,1.3666535555944068
3319,1.4213698305422395
3320,1.4905290641361166
3321,1.364874552438827
3322,1.349820649137897
3323,1.296861004745881
3324,1.3329493309673348
3325,1.28697598596424
3326,1.4425754628361203
3327,1.412075788569559
3328,1.4235142346617105
3329,1.5102882021262132
3330,1.3809032890041206
3331,1.3871616534128142
3332,1.381375723388606
3333,1.3858621555749804
3334,1.1616145656433021
3335,1.302931347801303
3336,1.3404178097661348
3337,1.294758910716236
3338,1.5207344823864006
3339,1.3671952754313341
3340,1.4595685363834314
3341,1.3453494325954523
3342,1.3832263565904295
3343,1.4250780186156435
3344,1.5127388014580756
3345,1.4570939308928628
3346,1.4125604232225932
3347,1.2671181592910756
3348,1.40614663855523
3349,1.1458090892691564
3350,1.3465033860869067
3351,1.315997840023142
3352,1.349321846444437
3353,1.3181020562445969
3354,1.4007588320779991
3355,1.3202652170442317
3356,1.4356745467961334
3357,1.4740529489166527
3358,1.474738767284617
3359,1.138982744039447
3360,1.440578165231801
3361,1.2596896892478426
3362,1.4329802076001168
3363,1.4580615669612684
3364,1.4078260123156228
3365,1.2843178838631495
3366,1.349188799521702
3367,1.3487303256250835
3368,1.3074996793397382
3369,1.5386457698479412
3370,1.439034590056274
3371,1.4905893098559855
3372,1.396406557590974
3373,1.4435805783601847
3374,1.2211568205170458
3375,1.4063079768850961
3376,1.5105170029390307
3377,1.3282895465837186
3378,1.4243089007037326
3379,1.2636650997569452
3380,1.570356702300931
3381,1.3314903951624342
3382,1.4317103415143202
3383,1.5140065816599806
3384,1.548230956164178
3385,1.2070372018212827
3386,1.4518011717247947
3387,1.408819628605979
3388,1.6040481411816767
3389,1.3866838934843981
3390,1.5276243649928747
3391,1.292017418451947
3392,1.3758104459144187
3393,1.477464810430555
3394,1.4678772786436953
3395,1.3073911350478253
3396,1.3770343206236835
3397,1.34843633119682
3398,1.2609446451989015
3399,1.3920284291062468
3400,1.580603876399423
3401,1.4495890555977635
3402,1.3938429050334153
3403,1.3239713264466026
3404,1.4091012270252448
3405,1.3656519463271253
3406,1.4504865690116064
3407,1.427802226241668
3408,1.4696936819661377
3409,1.356468999226357
3410,1.4065765922680855
3411,1.3795448468586817
3412,1.4953037331324277
3413,1.3797083611994188
3414,1.383429390642687
3415,1.2816453113577315
3416,1.27481743882586
3417,1.412832824006629
3418,1.540952720160279
3419,1.272106485603368
3420,1.159575074322265
3421,1.426472076205686
3422,1.3265815223206912
3423,1.6223381517220916
3424,1.2569693911889166
3425,1.4731588582493966
3426,1.3876771707299511
3427,1.3337109482832559
3428,1.4654010565511417
3429,1.394918907696418
3430,1.5007791636700534
3431,1.318552626976132
3432,1.3868834265691388
3433,1.4675883932191067
3434,1.4478860170794217
3435,1.3375775672384211
3436,1.3660138551341676
3437,1.3248604408568279
3438,1.333738295903744
3439,1.5178018241901563
3440,1.2575366963860979
3441,1.425874255537041
3442,1.4559235885080413
3443,1.4008968711392262
3444,1.4803052161740384
3445,1.4512082304301583
3446,1.4600591715656266
3447,1.4664557527354853
3448,1.3864283410714286
3449,1.3603427427048163
3450,1.3771723819623847
3451,1.4194182317482575
3452,1.3722261248330023
3453,1.1766226780405182
3454,1.2418591279946665
3455,1.4676585695230062
3456,1.5266786825125793
3457,1.3469143228962843
3458,1.3103545922873092
3459,1.597773373440957
3460,1.3505872071582952
3461,1.387511538615868
3462,1.367564455490947
3463,1.3492477865893657
3464,1.4455342035216145
3465,1.4099869619827001
3466,1.3503439382886469
3467,1.3336558206514173
3468,1.4464930599893446
3469,1.445126068057576
3470,1.4164885371225904
3471,1.3800108273904974
3472,1.4939886519926209
3473,1.4770398726456342
3474,1.380185023304242
3475,1.5344696704656247
3476,1.5063369147189236
3477,1.5329473773951061
3478,1.4040674877199315
3479,1.4166210637224361
3480,1.3227071627175846
3481,1.5393529451891248
3482,1.2185652863898986
3483,1.341005910074089
3484,1.3904179582604461
3485,1.4072289017202482
3486,1.390754892280328
3487,1.343616521014096
3488,1.3998448054530932
3489,1.322423540115257
3490,1.696596414729569
3491,1.4849845479009838
3492,1.3274318520844945
3493,1.3216326084521095
3494,1.3614723243180649
3495,1.3773924482830087
3496,1.3566152500723545
3497,1.4588972826973647
3498,1.415864714433112
3499,1.4525383556474583
3500,1.428231564064305
3501,1.3272704272403963
3502,1.4369261703479004
3503,1.3813032366530673
3504,1.335333613261293
3505,1.4904139774435432
3506,1.3476641354772139
3507,1.2485707701492619
3508,1.4447246241585925
3509,1.2616181875282524
3510,1.4112196704648767
3511,1.5023975456325196
3512,1.4424003981333666
3513,1.377076082109661
3514,1.4170211089580371
3515,1.3859766288770274
3516,1.5135336629686633
3517,1.2849446848777089
3518,1.2439413224882458
3519,1.450183613438903
3520,1.548079597332649
3521,1.3734086580408496
3522,1.406290680272436
3523,1.2888018911258299
3524,1.4349366468854816
3525,1.394340719310712
3526,1.402486193588622
3527,1.241985320839885
3528,1.4077720726708287
3529,1.2443493189376806
3530,1.432614954252172
3531,1.4580221444370505
3532,1.3795104857966125
3533,1.4970154803538114
3534,1.4522698364701592
3535,1.433901301528044
3536,1.2805839450462817
3537,1.5109535902498286
3538,1.3696755061789394
3539,1.3532089681436457
3540,1.399555043631033
3541,1.330165915565156
3542,1.2518123699943748
3543,1.3952789526445
3544,1.403119655803326
3545,1.2711026639345002
3546,1.3720505838973844
3547,1.4457558410534723
3548,1.5153848081317793
3549,1.2889106195270488
3550,1.3720373549695302
3551,1.1322399591701913
3552,1.4862096316722397
3553,1.4390217926861157
3554,1.3647974462407801
3555,1.359797013536214
3556,1.263446652220848
3557,1.356071218557161
3558,1.275015650906517
3559,1.5044584596419883
3560,1.3557402665857012
3561,1.4770519559127055
3562,1.5594163961139529
3563,1.5383385609478433
3564,1.4987428168568904
3565,1.273062773056267
3566,1.4879060088767064
3567,1.3847004042537008
3568,1.350650438592996
3569,1.3475135570817112
3570,1.4247237311777263
3571,1.317325725118851
3572,1.4164057661368572
3573,1.4127163750490437
3574,1.4237852958852943
3575,1.4516681491529395
3576,1.2786273800268342
3577,1.3500600579689293
3578,1.4055778696157568
3579,1.4732528206349778
3580,1.4072008848002466
3581,1.3978969009817637
3582,1.4440206462936933
3583,1.2527250021843965
3584,1.3272659356438499
3585,1.543269394494683
3586,1.4517550400180912
3587,1.2985778062956703
3588,1.4312076376301386
3589,1.367459459801784
3590,1.5477235754161711
3591,1.2434938434104217
3592,1.3235159977113895
3593,1.4409949316134014
3594,1.321822937467967
3595,1.4427958465121524
3596,1.4978890518003762
3597,1.3600007428925713
3598,1.3120231822240223
3599,1.5450176049456361
3600,1.438084009506417
3601,1.4912796445805772
3602,1.3478915182587357
3603,1.2505315013321137
3604,1.4915706413162162
3605,1.417828484589166
3606,1.2308193753243293
3607,1.381729446847497
3608,1.4756509259080928
3609,1.3776952945218253
3610,1.2737163601477164
3611,1.4221059612467015
3612,1.2512333801753428
3613,1.3368104941491532
3614,1.4904169676239674
3615,1.5034480911455703
3616,1.426607343516654
3617,1.368367532535068
3618,1.3307171334207164
3619,1.6054413291101826
3620,1.3215572732689929
3621,1.4789007660446822
3622,1.3217312639036103
3623,1.4396192285431102
3624,1.124473369857098
3625,1.3678284698544354
3626,1.4632806084203402
3627,1.4822552146442778
3628,1.2145866876194469
3629,1.2207170728904164
3630,1.4067285532768639
3631,1.2596575379166484
3632,1.2739677377361374
3633,1.5059642208774706
3634,1.3511907056011605
3635,1.3324983783168745
3636,1.376495310014384
3637,1.3733274759122802
3638,1.5088009294250473
3639,1.393449468919897
3640,1.5281446122665883
3641,1.4209165191965119
3642,1.4470624809512562
3643,1.441904888798921
3644,1.3145959888610785
3645,1.43244108510866
3646,1.241526275577068
3647,1.368987947346084
3648,1.354326027756413
3649,1.3777073017564474
3650,1.3957240196048903
3651,1.3768518728050338
3652,1.3749164774442957
3653,1.434017503015213
3654,1.3956253981298863
3655,1.354940205360446
3656,1.3416034895854845
3657,1.5118810676494676
3658,1.4353495275131734
3659,1.4867679754347067
3660,1.3281444561228601
3661,1.417871110469342
3662,1.2490571164685669
3663,1.3513524652857465
3664,1.572407913366999
3665,0.3278569273606944
3666,1.4022994442804786
3667,1.4177084525220816
3668,1.411832110332391
3669,1.4981426975597913
3670,1.3486675942975512
3671,1.3158764134062646
3672,1.4531955016691127
3673,1.4471334579239357
3674,1.2835082909572224
3675,1.3114469179403698
3676,1.3624031638110201
3677,1.5612413760258959
3678,1.419477797906456
3679,1.3960840493633333
3680,1.3040043092818328
3681,1.3976363177994202
3682,1.378634255045965
3683,1.3695349974777864
3684,1.4044506407397415
3685,1.2685858933294212
3686,1.4674383839476035
3687,1.3776741268173465
3688,1.2144661871024682
3689,1.5400324915261578
3690,1.49886755713896
3691,1.5809575339870467
3692,1.4839717384287112
3693,1.4736751825855228
3694,1.3542816484237998
3695,1.205665345395814
3696,1.4337867455869029
3697,1.1372350160158229
3698,1.2535415985176752
3699,1.4847149402306399
3700,1.2763976547487543
3701,1.4390352485992217
3702,1.407859268854776
3703,1.3237895796715964
3704,1.3168769462700294
3705,1.4719531158969241
3706,1.2524111675894556
3707,1.5177302145424219
3708,1.3757509174794418
3709,1.402916000598912
3710,1.5493260421499833
3711,1.3307704848106503
3712,1.3799283193363827
3713,1.316639190700232
3714,1.3583661758596242
3715,1.4418587980197912
3716,1.3702623047675462
3717,1.4662525006794684
3718,1.3890371831256387
3719,1.279574726085035
3720,1.4411419021732133
3721,1.2910368103152066
3722,1.4336180750807468
3723,1.3404110212688674
3724,1.3088375721829246
3725,1.4487067826497146
3726,1.3649075362316065
3727,1.288343107461559
3728,1.4004286326017972
3729,1.3462722240956972
3730,1.4821710183636203
3731,1.4475843967399988
3732,1.328110197150688
3733,1.3783831880488862
3734,1.4994830305785303
3735,1.577251661933782
3736,1.4457342101392543
3737,1.380082797182273
3738,1.5046182144792084
3739,1.5472027317654022
3740,1.3816546673046972
3741,1.3175784228939582
3742,1.4338643934601687
3743,1.6071637438171014
3744,1.3244406470719545
3745,1.7389603593591443
3746,1.4328520015799735
3747,1.3697083156308414
3748,1.3869776385204795
3749,1.2897122007763109
3750,1.259347791491187
3751,1.4343117540212682
3752,1.4656523978598106
3753,1.3846759285406658
3754,1.285776213133812
3755,1.4073148254885763
3756,1.4184416335025272
3757,1.2951286075893986
3758,1.4888405123847102
3759,1.38565097189637
3760,1.3727298681007825
3761,1.2860050635191038
3762,1.4043673679927686
3763,1.2822735539663266
